satellite_timestamp_utc,year,month,day,hour,source_url,source_filename,required_by_candidate_count,download_status,file_size_bytes,validation_status,validation_message
2006-08-28T15:00:00+00:00,2006,8,28,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.28.15.v02r01.nc,GRIDSAT-B1.2006.08.28.15.v02r01.nc,2,DOWNLOADED,34689227,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-28T18:00:00+00:00,2006,8,28,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.28.18.v02r01.nc,GRIDSAT-B1.2006.08.28.18.v02r01.nc,3,DOWNLOADED,33980348,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-28T21:00:00+00:00,2006,8,28,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.28.21.v02r01.nc,GRIDSAT-B1.2006.08.28.21.v02r01.nc,4,DOWNLOADED,53297243,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-29T00:00:00+00:00,2006,8,29,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.29.00.v02r01.nc,GRIDSAT-B1.2006.08.29.00.v02r01.nc,5,DOWNLOADED,34190406,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-29T03:00:00+00:00,2006,8,29,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.29.03.v02r01.nc,GRIDSAT-B1.2006.08.29.03.v02r01.nc,6,DOWNLOADED,52387442,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-29T06:00:00+00:00,2006,8,29,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.29.06.v02r01.nc,GRIDSAT-B1.2006.08.29.06.v02r01.nc,6,DOWNLOADED,27200177,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-29T09:00:00+00:00,2006,8,29,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.29.09.v02r01.nc,GRIDSAT-B1.2006.08.29.09.v02r01.nc,6,DOWNLOADED,29575168,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-29T12:00:00+00:00,2006,8,29,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.29.12.v02r01.nc,GRIDSAT-B1.2006.08.29.12.v02r01.nc,6,DOWNLOADED,34433603,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-29T15:00:00+00:00,2006,8,29,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.29.15.v02r01.nc,GRIDSAT-B1.2006.08.29.15.v02r01.nc,6,DOWNLOADED,32679715,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-29T18:00:00+00:00,2006,8,29,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.29.18.v02r01.nc,GRIDSAT-B1.2006.08.29.18.v02r01.nc,5,DOWNLOADED,50344260,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-29T21:00:00+00:00,2006,8,29,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.29.21.v02r01.nc,GRIDSAT-B1.2006.08.29.21.v02r01.nc,4,DOWNLOADED,47344575,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-30T00:00:00+00:00,2006,8,30,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.30.00.v02r01.nc,GRIDSAT-B1.2006.08.30.00.v02r01.nc,3,DOWNLOADED,34151562,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-30T03:00:00+00:00,2006,8,30,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.30.03.v02r01.nc,GRIDSAT-B1.2006.08.30.03.v02r01.nc,2,DOWNLOADED,52460860,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-08-30T06:00:00+00:00,2006,8,30,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.08.30.06.v02r01.nc,GRIDSAT-B1.2006.08.30.06.v02r01.nc,1,DOWNLOADED,27234292,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-20T12:00:00+00:00,2006,9,20,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.20.12.v02r01.nc,GRIDSAT-B1.2006.09.20.12.v02r01.nc,2,DOWNLOADED,34407818,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-20T15:00:00+00:00,2006,9,20,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.20.15.v02r01.nc,GRIDSAT-B1.2006.09.20.15.v02r01.nc,4,DOWNLOADED,34695632,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-20T18:00:00+00:00,2006,9,20,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.20.18.v02r01.nc,GRIDSAT-B1.2006.09.20.18.v02r01.nc,6,DOWNLOADED,34039416,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-20T21:00:00+00:00,2006,9,20,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.20.21.v02r01.nc,GRIDSAT-B1.2006.09.20.21.v02r01.nc,8,DOWNLOADED,53649552,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-21T00:00:00+00:00,2006,9,21,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.21.00.v02r01.nc,GRIDSAT-B1.2006.09.21.00.v02r01.nc,10,DOWNLOADED,34029541,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-21T03:00:00+00:00,2006,9,21,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.21.03.v02r01.nc,GRIDSAT-B1.2006.09.21.03.v02r01.nc,12,DOWNLOADED,52465637,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-21T06:00:00+00:00,2006,9,21,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.21.06.v02r01.nc,GRIDSAT-B1.2006.09.21.06.v02r01.nc,12,DOWNLOADED,27234358,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-21T09:00:00+00:00,2006,9,21,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.21.09.v02r01.nc,GRIDSAT-B1.2006.09.21.09.v02r01.nc,12,DOWNLOADED,29588146,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-21T12:00:00+00:00,2006,9,21,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.21.12.v02r01.nc,GRIDSAT-B1.2006.09.21.12.v02r01.nc,11,DOWNLOADED,34363591,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-21T15:00:00+00:00,2006,9,21,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.21.15.v02r01.nc,GRIDSAT-B1.2006.09.21.15.v02r01.nc,10,DOWNLOADED,34697986,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-21T18:00:00+00:00,2006,9,21,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.21.18.v02r01.nc,GRIDSAT-B1.2006.09.21.18.v02r01.nc,9,DOWNLOADED,34041732,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-21T21:00:00+00:00,2006,9,21,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.21.21.v02r01.nc,GRIDSAT-B1.2006.09.21.21.v02r01.nc,8,DOWNLOADED,52916518,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-22T00:00:00+00:00,2006,9,22,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.22.00.v02r01.nc,GRIDSAT-B1.2006.09.22.00.v02r01.nc,6,DOWNLOADED,34124485,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-22T03:00:00+00:00,2006,9,22,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.22.03.v02r01.nc,GRIDSAT-B1.2006.09.22.03.v02r01.nc,4,DOWNLOADED,52155535,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-22T06:00:00+00:00,2006,9,22,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.22.06.v02r01.nc,GRIDSAT-B1.2006.09.22.06.v02r01.nc,3,DOWNLOADED,39451784,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-22T09:00:00+00:00,2006,9,22,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.22.09.v02r01.nc,GRIDSAT-B1.2006.09.22.09.v02r01.nc,2,DOWNLOADED,27612978,PASSED,STREAM_CROPPED_AND_VALIDATED
2006-09-22T12:00:00+00:00,2006,9,22,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2006/GRIDSAT-B1.2006.09.22.12.v02r01.nc,GRIDSAT-B1.2006.09.22.12.v02r01.nc,1,DOWNLOADED,34223301,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-01T06:00:00+00:00,2007,6,1,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.01.06.v02r01.nc,GRIDSAT-B1.2007.06.01.06.v02r01.nc,1,DOWNLOADED,34074762,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-01T09:00:00+00:00,2007,6,1,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.01.09.v02r01.nc,GRIDSAT-B1.2007.06.01.09.v02r01.nc,2,DOWNLOADED,34834891,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-01T12:00:00+00:00,2007,6,1,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.01.12.v02r01.nc,GRIDSAT-B1.2007.06.01.12.v02r01.nc,3,DOWNLOADED,35257288,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-01T15:00:00+00:00,2007,6,1,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.01.15.v02r01.nc,GRIDSAT-B1.2007.06.01.15.v02r01.nc,3,DOWNLOADED,35464002,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-01T18:00:00+00:00,2007,6,1,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.01.18.v02r01.nc,GRIDSAT-B1.2007.06.01.18.v02r01.nc,4,DOWNLOADED,34773542,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-01T21:00:00+00:00,2007,6,1,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.01.21.v02r01.nc,GRIDSAT-B1.2007.06.01.21.v02r01.nc,5,DOWNLOADED,34547082,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-02T00:00:00+00:00,2007,6,2,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.02.00.v02r01.nc,GRIDSAT-B1.2007.06.02.00.v02r01.nc,5,DOWNLOADED,34417431,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-02T03:00:00+00:00,2007,6,2,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.02.03.v02r01.nc,GRIDSAT-B1.2007.06.02.03.v02r01.nc,5,DOWNLOADED,52415203,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-02T06:00:00+00:00,2007,6,2,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.02.06.v02r01.nc,GRIDSAT-B1.2007.06.02.06.v02r01.nc,5,DOWNLOADED,34000657,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-02T09:00:00+00:00,2007,6,2,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.02.09.v02r01.nc,GRIDSAT-B1.2007.06.02.09.v02r01.nc,6,DOWNLOADED,34686322,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-02T12:00:00+00:00,2007,6,2,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.02.12.v02r01.nc,GRIDSAT-B1.2007.06.02.12.v02r01.nc,6,DOWNLOADED,34911858,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-02T15:00:00+00:00,2007,6,2,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.02.15.v02r01.nc,GRIDSAT-B1.2007.06.02.15.v02r01.nc,6,DOWNLOADED,35018070,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-02T18:00:00+00:00,2007,6,2,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.02.18.v02r01.nc,GRIDSAT-B1.2007.06.02.18.v02r01.nc,6,DOWNLOADED,34363370,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-02T21:00:00+00:00,2007,6,2,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.02.21.v02r01.nc,GRIDSAT-B1.2007.06.02.21.v02r01.nc,6,DOWNLOADED,54066977,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-03T00:00:00+00:00,2007,6,3,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.03.00.v02r01.nc,GRIDSAT-B1.2007.06.03.00.v02r01.nc,6,DOWNLOADED,34451749,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-03T03:00:00+00:00,2007,6,3,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.03.03.v02r01.nc,GRIDSAT-B1.2007.06.03.03.v02r01.nc,6,DOWNLOADED,52100822,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-03T06:00:00+00:00,2007,6,3,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.03.06.v02r01.nc,GRIDSAT-B1.2007.06.03.06.v02r01.nc,6,DOWNLOADED,33814373,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-03T09:00:00+00:00,2007,6,3,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.03.09.v02r01.nc,GRIDSAT-B1.2007.06.03.09.v02r01.nc,6,DOWNLOADED,34600445,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-03T12:00:00+00:00,2007,6,3,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.03.12.v02r01.nc,GRIDSAT-B1.2007.06.03.12.v02r01.nc,6,DOWNLOADED,34930236,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-03T15:00:00+00:00,2007,6,3,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.03.15.v02r01.nc,GRIDSAT-B1.2007.06.03.15.v02r01.nc,6,DOWNLOADED,35043525,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-03T18:00:00+00:00,2007,6,3,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.03.18.v02r01.nc,GRIDSAT-B1.2007.06.03.18.v02r01.nc,6,DOWNLOADED,34385723,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-03T21:00:00+00:00,2007,6,3,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.03.21.v02r01.nc,GRIDSAT-B1.2007.06.03.21.v02r01.nc,6,DOWNLOADED,54249885,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-04T00:00:00+00:00,2007,6,4,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.04.00.v02r01.nc,GRIDSAT-B1.2007.06.04.00.v02r01.nc,6,DOWNLOADED,34573194,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-04T03:00:00+00:00,2007,6,4,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.04.03.v02r01.nc,GRIDSAT-B1.2007.06.04.03.v02r01.nc,6,DOWNLOADED,51975240,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-04T06:00:00+00:00,2007,6,4,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.04.06.v02r01.nc,GRIDSAT-B1.2007.06.04.06.v02r01.nc,6,DOWNLOADED,52755570,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-04T09:00:00+00:00,2007,6,4,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.04.09.v02r01.nc,GRIDSAT-B1.2007.06.04.09.v02r01.nc,6,DOWNLOADED,34217442,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-04T12:00:00+00:00,2007,6,4,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.04.12.v02r01.nc,GRIDSAT-B1.2007.06.04.12.v02r01.nc,6,DOWNLOADED,35089862,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-04T15:00:00+00:00,2007,6,4,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.04.15.v02r01.nc,GRIDSAT-B1.2007.06.04.15.v02r01.nc,5,DOWNLOADED,35217466,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-04T18:00:00+00:00,2007,6,4,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.04.18.v02r01.nc,GRIDSAT-B1.2007.06.04.18.v02r01.nc,4,DOWNLOADED,34566290,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-04T21:00:00+00:00,2007,6,4,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.04.21.v02r01.nc,GRIDSAT-B1.2007.06.04.21.v02r01.nc,3,DOWNLOADED,53547357,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-05T00:00:00+00:00,2007,6,5,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.05.00.v02r01.nc,GRIDSAT-B1.2007.06.05.00.v02r01.nc,2,DOWNLOADED,32910288,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-05T03:00:00+00:00,2007,6,5,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.05.03.v02r01.nc,GRIDSAT-B1.2007.06.05.03.v02r01.nc,1,DOWNLOADED,48892497,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-20T12:00:00+00:00,2007,6,20,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.20.12.v02r01.nc,GRIDSAT-B1.2007.06.20.12.v02r01.nc,1,DOWNLOADED,34335220,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-20T15:00:00+00:00,2007,6,20,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.20.15.v02r01.nc,GRIDSAT-B1.2007.06.20.15.v02r01.nc,2,DOWNLOADED,34354000,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-20T18:00:00+00:00,2007,6,20,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.20.18.v02r01.nc,GRIDSAT-B1.2007.06.20.18.v02r01.nc,3,DOWNLOADED,33928645,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-20T21:00:00+00:00,2007,6,20,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.20.21.v02r01.nc,GRIDSAT-B1.2007.06.20.21.v02r01.nc,3,DOWNLOADED,53702796,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-21T00:00:00+00:00,2007,6,21,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.21.00.v02r01.nc,GRIDSAT-B1.2007.06.21.00.v02r01.nc,3,DOWNLOADED,33861373,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-21T03:00:00+00:00,2007,6,21,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.21.03.v02r01.nc,GRIDSAT-B1.2007.06.21.03.v02r01.nc,3,DOWNLOADED,51976512,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-21T06:00:00+00:00,2007,6,21,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.21.06.v02r01.nc,GRIDSAT-B1.2007.06.21.06.v02r01.nc,2,DOWNLOADED,33664358,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-21T09:00:00+00:00,2007,6,21,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.21.09.v02r01.nc,GRIDSAT-B1.2007.06.21.09.v02r01.nc,1,DOWNLOADED,34291565,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-27T09:00:00+00:00,2007,6,27,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.27.09.v02r01.nc,GRIDSAT-B1.2007.06.27.09.v02r01.nc,1,DOWNLOADED,34649759,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-27T12:00:00+00:00,2007,6,27,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.27.12.v02r01.nc,GRIDSAT-B1.2007.06.27.12.v02r01.nc,2,DOWNLOADED,34638863,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-27T15:00:00+00:00,2007,6,27,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.27.15.v02r01.nc,GRIDSAT-B1.2007.06.27.15.v02r01.nc,3,DOWNLOADED,34764962,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-27T18:00:00+00:00,2007,6,27,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.27.18.v02r01.nc,GRIDSAT-B1.2007.06.27.18.v02r01.nc,4,DOWNLOADED,34278980,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-27T21:00:00+00:00,2007,6,27,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.27.21.v02r01.nc,GRIDSAT-B1.2007.06.27.21.v02r01.nc,5,DOWNLOADED,53818662,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-28T00:00:00+00:00,2007,6,28,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.28.00.v02r01.nc,GRIDSAT-B1.2007.06.28.00.v02r01.nc,5,DOWNLOADED,33978040,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-28T03:00:00+00:00,2007,6,28,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.28.03.v02r01.nc,GRIDSAT-B1.2007.06.28.03.v02r01.nc,4,DOWNLOADED,52603796,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-28T06:00:00+00:00,2007,6,28,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.28.06.v02r01.nc,GRIDSAT-B1.2007.06.28.06.v02r01.nc,3,DOWNLOADED,33746338,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-28T09:00:00+00:00,2007,6,28,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.28.09.v02r01.nc,GRIDSAT-B1.2007.06.28.09.v02r01.nc,2,DOWNLOADED,34350019,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-06-28T12:00:00+00:00,2007,6,28,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.06.28.12.v02r01.nc,GRIDSAT-B1.2007.06.28.12.v02r01.nc,1,DOWNLOADED,34328801,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-07-03T12:00:00+00:00,2007,7,3,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.07.03.12.v02r01.nc,GRIDSAT-B1.2007.07.03.12.v02r01.nc,1,DOWNLOADED,34504450,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-07-03T15:00:00+00:00,2007,7,3,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.07.03.15.v02r01.nc,GRIDSAT-B1.2007.07.03.15.v02r01.nc,2,DOWNLOADED,34736563,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-07-03T18:00:00+00:00,2007,7,3,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.07.03.18.v02r01.nc,GRIDSAT-B1.2007.07.03.18.v02r01.nc,3,DOWNLOADED,34150435,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-07-03T21:00:00+00:00,2007,7,3,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.07.03.21.v02r01.nc,GRIDSAT-B1.2007.07.03.21.v02r01.nc,4,DOWNLOADED,53664744,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-07-04T00:00:00+00:00,2007,7,4,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.07.04.00.v02r01.nc,GRIDSAT-B1.2007.07.04.00.v02r01.nc,5,DOWNLOADED,33392943,PASSED,STREAM_CROPPED_AND_VALIDATED
2007-07-04T03:00:00+00:00,2007,7,4,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2007/GRIDSAT-B1.2007.07.04.03.v02r01.nc,GRIDSAT-B1.2007.07.04.03.v02r01.nc,6,DOWNLOADED,51877016,PASSED,STREAM_CROPPED_AND_VALIDATED
